X,CH1,CH2,CH3,Start,Increment,
Sequence,Volt,Volt,Volt,-1.400000e-03,5.000000e-05
75,4.00e-01,8.00e-01,8.00e-01,
76,4.00e-01,8.00e-01,8.00e-01,
77,0.00e+00,0.00e+00,2.00e-01,
78,4.00e-01,8.00e-01,2.00e-01,
79,0.00e+00,0.00e+00,8.00e-01,
80,4.00e-01,8.00e-01,2.00e-01,
81,0.00e+00,0.00e+00,8.00e-01,
82,0.00e+00,0.00e+00,8.00e-01,
83,4.00e-01,8.00e-01,2.00e-01,
84,0.00e+00,8.00e-01,8.00e-01,
85,4.00e-01,0.00e+00,2.00e-01,
86,0.00e+00,0.00e+00,2.00e-01,
87,4.00e-01,8.00e-01,8.00e-01,
88,0.00e+00,0.00e+00,2.00e-01,
89,4.00e-01,8.00e-01,8.00e-01,
90,4.00e-01,8.00e-01,8.00e-01,
91,0.00e+00,0.00e+00,2.00e-01,
92,4.00e-01,0.00e+00,2.00e-01,
93,0.00e+00,6.60e+00,6.40e+00,
94,4.00e-01,5.80e+00,6.00e+00,
95,-2.00e-01,-1.80e+00,5.20e+00,
96,6.00e-01,6.20e+00,6.00e+00,
97,-4.00e-01,-1.80e+00,4.60e+00,
98,0.00e+00,6.40e+00,5.80e+00,
99,4.00e-01,-1.40e+00,4.60e+00,
100,6.00e-01,6.40e+00,4.60e+00,
101,-2.00e-01,-1.80e+00,5.80e+00,
102,4.00e-01,6.40e+00,5.80e+00,
103,-4.00e-01,-1.80e+00,-1.60e+00,
104,0.00e+00,6.20e+00,0.00e+00,
105,8.00e-01,-1.80e+00,6.00e+00,
106,0.00e+00,6.40e+00,6.00e+00,
107,8.00e-01,-1.80e+00,4.80e+00,
108,4.00e-01,6.40e+00,5.80e+00,
109,-2.00e-01,-1.20e+00,-1.80e+00,
110,4.00e-01,6.40e+00,6.00e+00,
111,-2.00e-01,-1.80e+00,-1.80e+00,
112,0.00e+00,6.60e+00,8.00e-01,
113,5.40e+00,-1.60e+00,-4.00e-01,
114,5.40e+00,0.00e+00,2.00e-01,
115,5.00e+00,6.60e+00,8.00e-01,
116,5.40e+00,6.40e+00,2.00e-01,
117,5.00e+00,5.20e+00,8.00e-01,
118,5.40e+00,5.60e+00,2.00e-01,
119,4.40e+00,-2.40e+00,6.40e+00,
120,5.40e+00,-6.00e-01,6.00e+00,
121,4.80e+00,2.00e-01,-1.80e+00,
122,5.40e+00,6.40e+00,0.00e+00,
123,4.20e+00,-2.40e+00,6.40e+00,
124,5.40e+00,-6.00e-01,6.40e+00,
125,4.80e+00,6.40e+00,-1.60e+00,
126,5.40e+00,6.20e+00,0.00e+00,
127,4.20e+00,-2.40e+00,6.40e+00,
128,5.40e+00,-4.00e-01,6.40e+00,
129,5.00e+00,6.40e+00,-1.60e+00,
130,5.40e+00,6.20e+00,0.00e+00,
131,4.40e+00,-2.80e+00,6.20e+00,
132,5.00e+00,-6.00e-01,6.00e+00,
133,5.40e+00,6.40e+00,-1.80e+00,
134,5.40e+00,6.00e+00,2.00e-01,
135,4.40e+00,-2.80e+00,6.40e+00,
136,5.40e+00,-4.00e-01,6.00e+00,
137,5.00e+00,6.40e+00,5.20e+00,
138,5.40e+00,6.00e+00,5.80e+00,
139,4.40e+00,-2.40e+00,4.60e+00,
140,5.40e+00,-4.00e-01,5.20e+00,
141,5.00e+00,6.40e+00,5.80e+00,
142,5.40e+00,6.00e+00,5.80e+00,
143,4.00e+00,-2.20e+00,-2.00e+00,
144,5.00e+00,-4.00e-01,-4.00e-01,
145,5.60e+00,6.40e+00,4.00e-01,
146,5.40e+00,6.00e+00,6.40e+00,
147,4.40e+00,-1.80e+00,-1.60e+00,
148,5.40e+00,-2.00e-01,0.00e+00,
149,5.00e+00,6.40e+00,8.00e-01,
150,5.40e+00,6.00e+00,6.20e+00,
151,4.40e+00,-2.00e+00,-8.00e-01,
152,5.00e+00,4.00e-01,0.00e+00,
153,5.40e+00,-2.00e-01,8.00e-01,
154,5.00e+00,0.00e+00,2.00e-01,
155,5.40e+00,6.60e+00,6.40e+00,
156,4.00e+00,6.00e+00,6.40e+00,
157,5.40e+00,-2.40e+00,-1.80e+00,
158,5.00e+00,-2.00e-01,0.00e+00,
159,5.60e+00,6.40e+00,8.00e-01,
160,5.40e+00,6.00e+00,6.60e+00,
161,4.40e+00,-2.40e+00,-1.80e+00,
162,5.40e+00,6.40e+00,0.00e+00,
163,4.40e+00,-2.40e+00,8.00e-01,
164,5.40e+00,-6.00e-01,6.60e+00,
165,5.00e+00,4.00e-01,-1.80e+00,
166,5.40e+00,6.40e+00,0.00e+00,
167,4.40e+00,-2.40e+00,1.00e+00,
168,5.00e+00,-6.00e-01,6.60e+00,
169,5.40e+00,4.00e-01,-1.60e+00,
170,5.40e+00,6.40e+00,0.00e+00,
171,4.00e+00,-2.40e+00,6.20e+00,
172,5.40e+00,-4.00e-01,6.40e+00,
173,5.00e+00,6.20e+00,5.20e+00,
174,5.00e+00,6.60e+00,6.00e+00,
175,5.40e+00,-2.20e+00,5.20e+00,
176,5.40e+00,-4.00e-01,5.20e+00,
177,5.00e+00,6.60e+00,5.80e+00,
178,5.40e+00,6.40e+00,5.60e+00,
179,4.40e+00,-2.00e+00,4.80e+00,
180,5.40e+00,-6.00e-01,5.60e+00,
181,4.80e+00,6.40e+00,-1.60e+00,
182,5.40e+00,6.40e+00,6.40e+00,
183,4.00e+00,-2.20e+00,-1.60e+00,
184,5.00e+00,-4.00e-01,0.00e+00,
185,5.40e+00,6.60e+00,8.00e-01,
186,5.40e+00,6.40e+00,6.40e+00,
187,4.40e+00,-2.40e+00,-1.00e+00,
188,5.40e+00,-4.00e-01,0.00e+00,
189,5.00e+00,6.00e-01,8.00e-01,
190,5.00e+00,0.00e+00,8.00e-01,
191,5.40e+00,6.60e+00,2.00e-01,
192,5.40e+00,6.40e+00,0.00e+00,
193,4.40e+00,-2.80e+00,6.40e+00,
194,5.40e+00,-4.00e-01,5.60e+00,
195,4.60e+00,6.60e+00,-2.20e+00,
196,5.40e+00,6.40e+00,6.40e+00,
197,4.00e+00,-2.40e+00,-1.80e+00,
198,5.40e+00,-4.00e-01,0.00e+00,
199,5.00e+00,6.40e+00,8.00e-01,
200,5.40e+00,6.20e+00,0.00e+00,
201,4.40e+00,-2.40e+00,6.40e+00,
202,5.40e+00,-4.00e-01,6.00e+00,
203,5.00e+00,6.60e+00,5.20e+00,
204,5.40e+00,6.00e+00,6.00e+00,
205,4.20e+00,-2.20e+00,4.60e+00,
206,5.60e+00,-4.00e-01,5.00e+00,
207,4.60e+00,6.60e+00,5.80e+00,
208,5.40e+00,6.00e+00,5.80e+00,
209,4.40e+00,-1.80e+00,-1.80e+00,
210,5.40e+00,-4.00e-01,-4.00e-01,
211,4.60e+00,6.40e+00,8.00e-01,
212,5.40e+00,6.00e+00,0.00e+00,
213,4.20e+00,-2.20e+00,6.40e+00,
214,5.40e+00,6.40e+00,5.00e+00,
215,4.00e+00,-2.40e+00,6.00e+00,
216,5.40e+00,-6.00e-01,5.80e+00,
217,4.80e+00,4.00e-01,-2.20e+00,
218,5.40e+00,6.40e+00,-4.00e-01,
219,4.40e+00,-2.40e+00,6.40e+00,
220,5.40e+00,-8.00e-01,6.40e+00,
221,4.60e+00,4.00e-01,-1.80e+00,
222,5.40e+00,6.60e+00,-2.00e-01,
223,4.60e+00,-2.40e+00,6.40e+00,
224,5.40e+00,4.00e-01,6.40e+00,
225,4.60e+00,-1.00e+00,-1.80e+00,
226,5.40e+00,-4.00e-01,8.00e-01,
227,4.60e+00,1.60e+00,-2.00e-01,
228,5.40e+00,6.60e+00,0.00e+00,
229,4.60e+00,5.20e+00,6.60e+00,
230,4.00e+00,-2.40e+00,6.20e+00,
231,5.40e+00,4.00e-01,-2.20e+00,
232,5.40e+00,-2.00e-01,-4.00e-01,
233,4.60e+00,6.40e+00,8.00e-01,
234,5.40e+00,6.00e+00,6.40e+00,
235,4.60e+00,-2.40e+00,-1.40e+00,
236,5.40e+00,6.40e+00,8.00e-01,
237,4.60e+00,-2.00e+00,-2.00e-01,
238,5.40e+00,-1.00e+00,6.40e+00,
239,4.60e+00,4.00e-01,-1.40e+00,
240,5.40e+00,6.40e+00,-4.00e-01,
241,4.40e+00,-2.20e+00,6.20e+00,
242,5.40e+00,-6.00e-01,6.60e+00,
243,4.60e+00,4.00e-01,-1.60e+00,
244,5.60e+00,6.40e+00,-2.00e-01,
245,4.20e+00,-1.00e+00,6.40e+00,
246,5.40e+00,-6.00e-01,6.40e+00,
247,4.60e+00,6.40e+00,-1.40e+00,
248,5.40e+00,6.60e+00,0.00e+00,
249,4.40e+00,-6.00e-01,6.40e+00,
250,4.60e+00,-1.00e+00,6.40e+00,
251,5.60e+00,6.60e+00,5.00e+00,
252,5.40e+00,6.40e+00,6.00e+00,
253,4.40e+00,-2.80e+00,4.80e+00,
254,5.40e+00,-6.00e-01,5.60e+00,
255,4.60e+00,6.40e+00,-2.00e+00,
256,5.40e+00,6.20e+00,6.40e+00,
257,4.40e+00,-2.40e+00,-1.80e+00,
258,5.40e+00,-6.00e-01,-2.00e-01,
259,4.60e+00,6.40e+00,8.00e-01,
260,5.40e+00,6.20e+00,6.20e+00,
261,4.40e+00,-2.40e+00,-1.20e+00,
262,5.40e+00,4.00e-01,8.00e-01,
263,4.60e+00,-6.00e-01,-4.00e-01,
264,5.40e+00,-2.00e-01,0.00e+00,
265,4.60e+00,6.60e+00,1.00e+00,
266,5.40e+00,6.00e+00,0.00e+00,
267,4.60e+00,5.00e+00,1.00e+00,
268,5.40e+00,5.60e+00,0.00e+00,
269,4.60e+00,4.60e+00,1.00e+00,
270,5.40e+00,4.60e+00,0.00e+00,
271,4.60e+00,5.60e+00,1.00e+00,
272,5.40e+00,5.40e+00,8.00e-01,
273,4.60e+00,4.60e+00,0.00e+00,
274,5.40e+00,5.40e+00,0.00e+00,
275,4.60e+00,4.60e+00,1.00e+00,
276,4.60e+00,4.60e+00,1.00e+00,
277,5.40e+00,5.40e+00,0.00e+00,
278,4.60e+00,5.40e+00,1.00e+00,
279,5.40e+00,4.60e+00,0.00e+00,
280,5.40e+00,4.60e+00,0.00e+00,
281,4.60e+00,5.60e+00,1.00e+00,
282,5.40e+00,4.60e+00,1.00e+00,
283,4.60e+00,5.60e+00,0.00e+00,
284,5.40e+00,5.40e+00,1.00e+00,
285,4.80e+00,4.60e+00,0.00e+00,
286,5.40e+00,5.40e+00,0.00e+00,
287,4.60e+00,4.60e+00,1.00e+00,
288,5.40e+00,5.40e+00,1.00e+00,
289,4.60e+00,4.60e+00,0.00e+00,
290,5.40e+00,5.40e+00,0.00e+00,
291,4.60e+00,4.80e+00,1.00e+00,
292,5.40e+00,5.40e+00,0.00e+00,
293,4.60e+00,4.60e+00,1.00e+00,
294,5.40e+00,5.40e+00,0.00e+00,
295,4.60e+00,4.80e+00,1.00e+00,
296,5.40e+00,5.40e+00,8.00e-01,
297,4.60e+00,4.60e+00,0.00e+00,
298,5.40e+00,5.40e+00,0.00e+00,
299,4.60e+00,4.60e+00,6.60e+00,
300,5.40e+00,5.40e+00,6.40e+00,
301,4.20e+00,-2.40e+00,5.00e+00,
302,5.40e+00,-4.00e-01,5.80e+00,
303,4.60e+00,6.40e+00,5.00e+00,
304,5.40e+00,6.00e+00,5.80e+00,
305,4.40e+00,-2.40e+00,4.60e+00,
306,4.60e+00,-4.00e-01,5.00e+00,
307,5.60e+00,6.40e+00,5.80e+00,
308,5.40e+00,6.00e+00,4.60e+00,
309,4.40e+00,-2.40e+00,5.80e+00,
310,5.40e+00,-2.00e-01,5.80e+00,
311,4.80e+00,6.40e+00,5.00e+00,
312,5.40e+00,6.00e+00,5.00e+00,
313,4.40e+00,-2.40e+00,5.80e+00,
314,5.40e+00,6.60e+00,5.80e+00,
315,4.40e+00,-2.80e+00,4.60e+00,
316,5.40e+00,-6.00e-01,5.60e+00,
317,5.00e+00,4.00e-01,-2.40e+00,
318,5.40e+00,6.60e+00,0.00e+00,
319,4.40e+00,-2.40e+00,6.20e+00,
320,5.00e+00,-6.00e-01,6.40e+00,
321,5.40e+00,4.00e-01,-1.80e+00,
322,5.40e+00,6.60e+00,2.00e-01,
323,4.40e+00,-2.40e+00,6.20e+00,
324,5.00e+00,-4.00e-01,6.40e+00,
325,5.40e+00,6.20e+00,5.20e+00,
326,5.40e+00,6.40e+00,5.80e+00,
327,4.40e+00,-2.00e+00,4.60e+00,
328,5.40e+00,-6.00e-01,5.60e+00,
329,4.80e+00,6.40e+00,-2.00e+00,
330,5.40e+00,6.40e+00,0.00e+00,
331,4.40e+00,-2.00e+00,6.40e+00,
332,5.40e+00,-6.00e-01,6.00e+00,
333,5.00e+00,4.00e-01,-1.20e+00,
334,5.40e+00,4.00e-01,8.00e-01,
335,5.00e+00,0.00e+00,0.00e+00,
336,5.00e+00,0.00e+00,8.00e-01,
337,5.40e+00,8.00e-01,2.00e-01,
338,5.00e+00,0.00e+00,2.00e-01,
339,5.40e+00,6.60e+00,8.00e-01,
340,5.40e+00,6.40e+00,2.00e-01,
341,4.00e+00,-2.40e+00,6.40e+00,
342,5.00e+00,-4.00e-01,6.00e+00,
343,5.40e+00,6.60e+00,5.20e+00,
344,5.40e+00,6.40e+00,4.60e+00,
345,4.40e+00,-2.40e+00,5.80e+00,
346,5.40e+00,-4.00e-01,5.20e+00,
347,5.00e+00,6.60e+00,5.80e+00,
348,5.40e+00,6.20e+00,5.80e+00,
349,4.40e+00,-2.40e+00,-2.40e+00,
350,5.40e+00,-4.00e-01,-4.00e-01,
351,5.00e+00,6.40e+00,4.00e-01,
352,5.40e+00,6.00e+00,0.00e+00,
353,4.40e+00,-2.40e+00,6.40e+00,
354,5.40e+00,-4.00e-01,6.00e+00,
355,5.00e+00,6.40e+00,5.20e+00,
356,5.40e+00,6.00e+00,5.80e+00,
357,4.40e+00,-2.00e+00,-2.20e+00,
358,5.40e+00,-4.00e-01,-2.00e-01,
359,5.00e+00,6.40e+00,6.00e-01,
360,5.40e+00,6.00e+00,6.40e+00,
361,4.20e+00,-8.00e-01,-1.00e+00,
362,5.40e+00,-2.00e-01,0.00e+00,
363,5.00e+00,6.40e+00,8.00e-01,
364,5.40e+00,6.00e+00,0.00e+00,
365,4.40e+00,-2.20e+00,6.40e+00,
366,5.40e+00,6.40e+00,6.00e+00,
367,4.20e+00,-2.40e+00,5.00e+00,
368,5.40e+00,-6.00e-01,5.80e+00,
369,5.00e+00,4.00e-01,-2.20e+00,
370,5.40e+00,6.40e+00,0.00e+00,
371,4.40e+00,-2.40e+00,6.40e+00,
372,5.40e+00,-6.00e-01,6.40e+00,
373,4.60e+00,4.00e-01,-1.40e+00,
374,5.00e+00,4.00e-01,8.00e-01,
375,5.40e+00,0.00e+00,2.00e-01,
376,5.40e+00,6.60e+00,2.00e-01,
377,4.40e+00,-2.80e+00,6.40e+00,
378,5.00e+00,-6.00e-01,6.00e+00,
379,5.40e+00,4.00e-01,-2.00e+00,
380,5.40e+00,6.40e+00,0.00e+00,
381,4.40e+00,-2.40e+00,8.00e-01,
382,5.40e+00,-6.00e-01,6.40e+00,
383,4.80e+00,4.00e-01,-1.80e+00,
384,5.40e+00,6.40e+00,0.00e+00,
385,4.40e+00,-2.40e+00,6.20e+00,
386,5.40e+00,-4.00e-01,6.40e+00,
387,5.00e+00,4.00e-01,5.60e+00,
388,5.40e+00,6.40e+00,5.80e+00,
389,4.00e+00,-2.00e+00,4.60e+00,
390,5.00e+00,-4.00e-01,5.80e+00,
391,5.60e+00,6.40e+00,5.20e+00,
392,5.40e+00,6.20e+00,5.80e+00,
393,4.00e+00,-2.20e+00,4.60e+00,
394,5.40e+00,-6.00e-01,5.60e+00,
395,4.60e+00,6.40e+00,-1.80e+00,
396,5.40e+00,6.20e+00,0.00e+00,
397,4.20e+00,-2.40e+00,6.40e+00,
398,5.00e+00,-4.00e-01,6.00e+00,
399,5.40e+00,6.40e+00,5.20e+00,
400,5.40e+00,6.00e+00,5.80e+00,
401,4.00e+00,-2.40e+00,-2.00e+00,
402,5.00e+00,-4.00e-01,-4.00e-01,
403,5.60e+00,6.40e+00,4.00e-01,
404,5.40e+00,6.00e+00,6.40e+00,
405,4.40e+00,-2.40e+00,-1.80e+00,
406,5.00e+00,-4.00e-01,0.00e+00,
407,5.40e+00,6.40e+00,8.00e-01,
408,5.40e+00,6.00e+00,6.40e+00,
409,4.40e+00,-2.40e+00,-8.00e-01,
410,5.40e+00,-4.00e-01,0.00e+00,
411,5.00e+00,4.00e-01,8.00e-01,
412,5.40e+00,0.00e+00,8.00e-01,
413,5.00e+00,6.60e+00,2.00e-01,
414,5.40e+00,6.20e+00,2.00e-01,
415,4.00e+00,-2.40e+00,6.40e+00,
416,5.40e+00,-6.00e-01,6.00e+00,
417,4.60e+00,6.40e+00,-1.80e+00,
418,5.40e+00,6.40e+00,0.00e+00,
419,4.40e+00,-2.40e+00,6.40e+00,
420,4.60e+00,-4.00e-01,5.80e+00,
421,5.60e+00,6.40e+00,-1.60e+00,
422,5.40e+00,6.40e+00,6.40e+00,
423,4.20e+00,-2.20e+00,-1.20e+00,
424,5.40e+00,-4.00e-01,0.00e+00,
425,5.00e+00,6.20e+00,8.00e-01,
426,5.40e+00,6.00e+00,6.40e+00,
427,4.40e+00,-2.20e+00,-1.60e+00,
428,5.00e+00,-4.00e-01,0.00e+00,
429,5.40e+00,6.40e+00,8.00e-01,
430,5.40e+00,6.00e+00,0.00e+00,
431,4.00e+00,-2.40e+00,6.40e+00,
432,5.40e+00,-4.00e-01,6.00e+00,
433,5.00e+00,6.40e+00,5.20e+00,
434,5.40e+00,6.00e+00,4.60e+00,
435,4.00e+00,-2.40e+00,5.80e+00,
436,5.00e+00,-4.00e-01,5.20e+00,
437,5.80e+00,6.40e+00,5.80e+00,
438,5.40e+00,5.60e+00,5.80e+00,
439,4.00e+00,-2.80e+00,-6.00e-01,
440,5.60e+00,6.40e+00,0.00e+00,
441,4.40e+00,-2.40e+00,8.00e-01,
442,5.40e+00,-6.00e-01,6.40e+00,
443,4.80e+00,4.00e-01,-1.80e+00,
444,5.40e+00,6.40e+00,0.00e+00,
445,4.40e+00,-2.40e+00,6.40e+00,
446,5.40e+00,-6.00e-01,6.40e+00,
447,5.00e+00,4.00e-01,-8.00e-01,
448,5.00e+00,4.00e-01,8.00e-01,
449,5.40e+00,0.00e+00,2.00e-01,
450,5.40e+00,0.00e+00,2.00e-01,
451,5.00e+00,6.60e+00,6.40e+00,
452,5.40e+00,5.60e+00,6.40e+00,
453,4.00e+00,-2.20e+00,-1.60e+00,
454,5.00e+00,-2.00e-01,0.00e+00,
455,5.40e+00,6.40e+00,8.00e-01,
456,5.40e+00,6.00e+00,6.40e+00,
457,4.20e+00,-2.20e+00,-1.40e+00,
458,5.40e+00,-4.00e-01,0.00e+00,
459,5.00e+00,6.40e+00,8.00e-01,
460,5.40e+00,6.00e+00,6.40e+00,
461,4.20e+00,-2.40e+00,-1.80e+00,
462,5.40e+00,6.40e+00,0.00e+00,
463,4.00e+00,-2.40e+00,8.00e-01,
464,5.00e+00,-6.00e-01,6.40e+00,
465,5.40e+00,4.00e-01,-1.60e+00,
466,5.40e+00,6.40e+00,0.00e+00,
467,4.40e+00,-2.40e+00,6.20e+00,
468,5.40e+00,-6.00e-01,6.40e+00,
469,5.00e+00,4.00e-01,5.60e+00,
470,5.40e+00,6.40e+00,5.80e+00,
471,4.40e+00,-2.60e+00,4.80e+00,
472,5.40e+00,-4.00e-01,5.20e+00,
473,5.00e+00,6.60e+00,5.80e+00,
474,5.40e+00,6.40e+00,5.80e+00,
475,4.40e+00,-2.40e+00,4.60e+00,
476,5.40e+00,-4.00e-01,5.80e+00,
477,4.80e+00,6.40e+00,-2.40e+00,
478,5.40e+00,6.40e+00,0.00e+00,
479,4.40e+00,-2.40e+00,6.40e+00,
480,5.40e+00,-6.00e-01,6.40e+00,
481,4.60e+00,6.40e+00,-1.40e+00,
482,5.40e+00,6.20e+00,6.40e+00,
483,4.40e+00,-2.20e+00,-1.20e+00,
484,5.00e+00,-4.00e-01,0.00e+00,
485,5.40e+00,4.00e-01,8.00e-01,
486,5.00e+00,0.00e+00,8.00e-01,
487,5.40e+00,6.60e+00,2.00e-01,
488,5.40e+00,6.40e+00,2.00e-01,
489,4.20e+00,-2.40e+00,6.40e+00,
490,5.40e+00,-4.00e-01,6.00e+00,
491,4.60e+00,6.60e+00,-1.80e+00,
492,5.40e+00,6.40e+00,0.00e+00,
493,4.00e+00,-2.40e+00,6.40e+00,
494,4.80e+00,-4.00e-01,-1.60e+00,
495,5.40e+00,6.60e+00,8.00e-01,
496,5.40e+00,6.20e+00,0.00e+00,
497,4.40e+00,-2.40e+00,6.40e+00,
498,5.40e+00,-4.00e-01,6.20e+00,
499,5.00e+00,6.60e+00,5.20e+00,
500,5.40e+00,6.00e+00,6.00e+00,
501,4.40e+00,-2.40e+00,4.60e+00,
502,5.00e+00,-4.00e-01,5.20e+00,
503,5.60e+00,6.60e+00,5.80e+00,
504,5.40e+00,6.00e+00,5.80e+00,
505,4.00e+00,-2.40e+00,-2.40e+00,
506,5.00e+00,-4.00e-01,-4.00e-01,
507,5.40e+00,6.60e+00,8.00e-01,
508,5.40e+00,6.00e+00,0.00e+00,
509,4.20e+00,-2.40e+00,6.40e+00,
510,5.00e+00,-4.00e-01,6.00e+00,
511,5.40e+00,6.40e+00,5.20e+00,
512,5.40e+00,6.00e+00,5.80e+00,
513,4.00e+00,-2.20e+00,-1.80e+00,
514,5.40e+00,6.60e+00,0.00e+00,
515,4.40e+00,-1.80e+00,8.00e-01,
516,5.40e+00,-6.00e-01,6.40e+00,
517,4.80e+00,4.00e-01,-1.40e+00,
518,5.40e+00,6.40e+00,0.00e+00,
519,4.00e+00,-2.20e+00,6.40e+00,
520,5.00e+00,-6.00e-01,6.40e+00,
521,5.40e+00,4.00e-01,-1.40e+00,
522,5.00e+00,0.00e+00,0.00e+00,
523,5.40e+00,8.00e-01,8.00e-01,
524,5.00e+00,8.00e-01,2.00e-01,
525,5.40e+00,0.00e+00,1.00e+00,
526,5.00e+00,8.00e-01,2.00e-01,
527,5.40e+00,0.00e+00,1.00e+00,
528,5.00e+00,0.00e+00,2.00e-01,
529,5.40e+00,6.60e+00,6.60e+00,
530,5.40e+00,6.00e+00,6.20e+00,
531,4.40e+00,-2.60e+00,-2.00e+00,
532,5.40e+00,-4.00e-01,-2.00e-01,
533,5.00e+00,6.60e+00,8.00e-01,
534,5.40e+00,6.00e+00,6.40e+00,
535,4.40e+00,-2.40e+00,-2.00e+00,
536,5.00e+00,0.00e+00,0.00e+00,
537,5.40e+00,6.40e+00,8.00e-01,
538,5.40e+00,6.00e+00,6.40e+00,
539,4.40e+00,-2.40e+00,0.00e+00,
540,5.60e+00,6.60e+00,0.00e+00,
541,4.00e+00,-2.00e+00,1.00e+00,
542,5.40e+00,-1.00e+00,6.40e+00,
543,4.60e+00,4.00e-01,-1.40e+00,
544,5.40e+00,6.40e+00,-2.00e-01,
545,4.40e+00,-2.00e+00,6.20e+00,
546,5.40e+00,-1.00e+00,6.40e+00,
547,4.60e+00,4.00e-01,5.20e+00,
548,5.60e+00,6.40e+00,6.00e+00,
549,4.40e+00,-2.00e+00,4.60e+00,
550,4.60e+00,-6.00e-01,5.80e+00,
551,5.60e+00,6.40e+00,4.80e+00,
552,5.40e+00,6.40e+00,5.80e+00,
553,4.00e+00,-2.40e+00,4.80e+00,
554,5.40e+00,-6.00e-01,5.60e+00,
555,4.60e+00,6.60e+00,-2.00e+00,
556,5.40e+00,6.60e+00,6.40e+00,
557,4.40e+00,-2.40e+00,-1.80e+00,
558,5.40e+00,-6.00e-01,-2.00e-01,
559,4.60e+00,6.40e+00,8.00e-01,
560,5.40e+00,6.00e+00,6.40e+00,
561,4.40e+00,-2.40e+00,-1.20e+00,
562,5.40e+00,-6.00e-01,-4.00e-01,
563,4.60e+00,8.00e-01,8.00e-01,
564,5.40e+00,-4.00e-01,8.00e-01,
